LEAR_ID,AGENCYNAME,CITY,ZIPCODE,STATE,COUNTY,FIPS,ORI9,POPSERVED,POPGROUP,AGENCYTYPE,STRATA,FTSAUTH,FTSWORN,EDIT_FTSWORN,FTLIM,FTNON,TOTFTEMP,PTSWORN,PTLIM,PTNON,TOTPTEMP,NUMRESPOFF,NUMCPO,NUMSRO,FTRES_SWN,PTRES_SWN,FTRES_LIM,PTRES_LIM,FTRES_NON,PTRES_NON,ADMIN_SWN,FIELD_SWN,PATR_SWN,DET_SWN,TECH_SWN,JAIL_SWN,COURT_SWN,OTHER_SWN,ADMIN_LIM,FIELD_LIM,PATR_LIM,DET_LIM,TECH_LIM,JAIL_LIM,COURT_LIM,OTHER_LIM,ADMIN_NON,FIELD_NON,PATR_NON,DET_NON,TECH_NON,JAIL_NON,COURT_NON,OTHER_NON,OPBUDGET,OPBUDGET_EST,EDIT_OPBUDGET,FY_BEGMO,FY_BEGDAY,FY_ENDMO,FY_ENDDAY,ASSETFOR,ASSETFOR_EST,PERS_EDU_MIN,PERS_EDU_HRS,PERS_MIL,PERS_CITZN,PERS_TRN_ACAD,PERS_TRN_FIELD,PERS_TRN_INSVC,PERS_BACKINV,PERS_CREDHIS,PERS_CRIMHIS,PERS_DRIVHIS,PERS_SOCMED,PERS_INTERVW,PERS_PERSTEST,PERS_POLY,PERS_PSYCH,PERS_VOICE,PERS_APTEST,PERS_PROBSOLV,PERS_CULTURE,PERS_CONFLICT,PERS_DRUG,PERS_MED,PERS_VISN,PERS_PHYS,PERS_BILING_SWN,PERS_BILING_LIM,PERS_BILING_NON,PERS_NEW_WHT,PERS_NEW_BLK,PERS_NEW_HSP,PERS_NEW_IND,PERS_NEW_ASN,PERS_NEW_HAW,PERS_NEW_TWO,PERS_NEW_UNK,PERS_NEW_TOTR,PERS_NEW_MALE,PERS_NEW_FEM,PERS_NEW_TOTS,PERS_SEP_WHT,PERS_SEP_BLK,PERS_SEP_HSP,PERS_SEP_IND,PERS_SEP_ASN,PERS_SEP_HAW,PERS_SEP_TWO,PERS_SEP_UNK,PERS_SEP_TOTR,PERS_SEP_MALE,PERS_SEP_FEM,PERS_SEP_TOTS,PERS_WHITE_MALE,PERS_BLACK_MALE,PERS_HISP_MALE,PERS_AMIND_MALE,PERS_ASIAN_MALE,PERS_HAWPI_MALE,PERS_MULTI_MALE,PERS_UNK_MALE,PERS_MALE,PERS_WHITE_FEM,PERS_BLACK_FEM,PERS_HISP_FEM,PERS_AMIND_FEM,PERS_ASIAN_FEM,PERS_HAWPI_FEM,PERS_MULTI_FEM,PERS_UNK_FEM,PERS_FEMALE,PERS_CHF_SEX,PERS_CHF_RACE,PERS_SUP_INTM_WH,PERS_SUP_INTM_BK,PERS_SUP_INTM_HS,PERS_SUP_INTM_AI,PERS_SUP_INTM_AS,PERS_SUP_INTM_HA,PERS_SUP_INTM_MUL,PERS_SUP_INTM_UNK,PERS_SUP_INTM_TOTR,PERS_SUP_INTM_MALE,PERS_SUP_INTM_FEM,PERS_SUP_INTM_TOTS,PERS_SUP_SGT_WH,PERS_SUP_SGT_BK,PERS_SUP_SGT_HS,PERS_SUP_SGT_AI,PERS_SUP_SGT_AS,PERS_SUP_SGT_HA,PERS_SUP_SGT_MUL,PERS_SUP_SGT_UNK,PERS_SUP_SGT_TOTR,PERS_SUP_SGT_MALE,PERS_SUP_SGT_FEM,PERS_SUP_SGT_TOTS,PERS_COLBAR_SWN,PERS_COLBAR_LIM,PERS_COLBAR_NON,OPER_CFS,OPER_CFS_EST,OPER_DIS,OPER_DIS_EST,OPER_CARPAT,OPER_MOTOPAT,OPER_FOOTPAT,OPER_HORSPAT,OPER_BIKEPAT,OPER_SEGPAT,OPER_AIRPAT,OPER_BOATPAT,OPER_OTHPAT,OPER_OTHPAT_SP,OPER_OTHPAT_FLAG,OPER_OFFROAD,OPER_SNOWMOB,OPER_UAV,OPER_GOLF,CP_MISSION,CP_PLAN,CP_TECH,CP_CPACAD,CP_TRN_NEW,CP_TRN_INSRV,CP_SARA_NUM,CP_BEATS_NUM,CP_PSP_ADVGRP,CP_PSP_BUSGRP,CP_PSP_LEA,CP_PSP_NEIGH,CP_PSP_UNIV,CP_PSP_OTH,CP_PSP_OTH_SP,CP_PSP_OTH_FLAG,CP_PSP_SCHOOL,CP_PSP_FAITH,CP_PSP_HEALTH,CP_PSP_GOV,CP_PSP_COMM,CP_SURVEY,CP_NOSURV,CP_SURV_CRPROB,CP_SURV_RESOURCE,CP_SURV_PERFORM,CP_SURV_TRAINING,CP_SURV_POLICY,EQ_PRM_AGCY,EQ_PRM_CASH,EQ_PRM_IND,EQ_PRM_NOAUTH,EQ_BCK_AGCY,EQ_BCK_CASH,EQ_BCK_IND,EQ_BCK_NOAUTH,EQ_BDYARM_AGCY,EQ_BDYARM_CASH,EQ_BDYARM_IND,EQ_BDYARM_NOAUTH,EQ_UNI_AGCY,EQ_UNI_CASH,EQ_UNI_IND,EQ_UNI_NOAUTH,EQ_SEMI_ON_PRIM,EQ_SEMI_ON_BACK,EQ_SEMI_OFF,EQ_SEMI_NOAUTH,EQ_REV_ON_PRIM,EQ_REV_ON_BACK,EQ_REV_OFF,EQ_REV_NOAUTH,EQ_SEC_FULLAUTO,EQ_SEC_SEMIAUTO,EQ_SEC_MANUAL,EQ_SEC_SHOTGUN,EQ_SEC_OTH,EQ_SEC_OTH_SP,EQ_SEC_OTH_FLAG,EQ_SEC_NOAUTH,EQ_SEC_HANDGUN,EQ_SEC_LTHLETH,EQ_AUTH_OHAND,EQ_AUTH_CHAND,EQ_AUTH_TKDWN,EQ_AUTH_NECK,EQ_AUTH_LEG,EQ_AUTH_OC,EQ_AUTH_CHEM,EQ_AUTH_BTN,EQ_AUTH_BLNT,EQ_AUTH_CED,EQ_AUTH_EXP,EQ_AUTH_OTH,EQ_AUTH_OTH_SP,EQ_AUTH_OTH_FLAG,EQ_AUTH_DIV,EQ_AUTH_K9,EQ_AUTH_FIREARM,EQ_DOC_OHAND,EQ_DOC_CHAND,EQ_DOC_TKDWN,EQ_DOC_NECK,EQ_DOC_LEG,EQ_DOC_OC,EQ_DOC_CHEM,EQ_DOC_BTN,EQ_DOC_BLNT,EQ_DOC_DIS_CED,EQ_DOC_USE_CED,EQ_DOC_EXP,EQ_DOC_DIS_GUN,EQ_DOC_DCHG_GUN,EQ_DOC_OTH,EQ_DOC_OTH_SP,EQ_DOC_OTH_FLAG,EQ_DOC_ANYUOF,EQ_DOC_K9,EQ_DOC_INJ,EQ_DOC_DIV,EQ_BDYARM,EQ_SEATBELT,EQ_VEH_MRK,EQ_VEH_OTHMRK,EQ_VEH_UNMRK,EQ_VEH_OTHUNMRK,EQ_VEH_ARMOR,EQ_VEH_ATV,EQ_VEH_MTRCYCL,EQ_VEH_BOAT,EQ_VEH_MANAIR,EQ_VEH_DRONE,EQ_VEH_OTH,EQ_VEH_OTH_SP,EQ_VEH_OTH_FLAG,EQ_VEH_OHV,EQ_VEH_SNOWMOB,EQ_VEH_BIKE,EQ_VEH_HUMVEE,EQ_VEH_SEGWAY,EQ_VID_FIXED,EQ_VID_MOBILE,EQ_VID_CAR,EQ_VID_BWC,EQ_VID_WEAP,EQ_VID_DRONE,TECH_WEB_NONE,TECH_WEB_STAT,TECH_WEB_STOP,TECH_WEB_ARR,TECH_WEB_REPORT,TECH_WEB_ASK,TECH_WEB_COMPL,TECH_SM_TWITTER,TECH_SM_FB,TECH_SM_BLOG,TECH_SM_YOUTUBE,TECH_SM_MASSNOT,TECH_COMP_CRMANL,TECH_COMP_SNA,TECH_COMP_INTEL,TECH_COMP_INFSHR,TECH_COMP_BOOK,TECH_CIR,TECH_CIR_SPEC,TECH_TYP_AFIS,TECH_TYP_FACEREC,TECH_TYP_LPR,TECH_TYP_INFR,TECH_TYP_ENGD,TECH_TYP_VTRC,TECH_TYP_TIREDFL,TECH_TYP_GUNSHOT,TECH_TYP_TRACE,TECH_TYP_BALL,TECH_TYP_GPS,TECH_NO_IFC,TECH_IFC_MVREC,TECH_IFC_DRVREC,TECH_IFC_CRIMREC,TECH_IFC_WARR,TECH_IFC_PRTORD,TECH_IFC_INFSHR,TECH_IFC_ADDHIS,TECH_IFC_GISMAP,TECH_EIS,TECH_FILE_ARR,TECH_FILE_CFS,TECH_FILE_COMPL,TECH_FILE_CRS,TECH_FILE_GUNS,TECH_FILE_GANG,TECH_FILE_INFORM,TECH_ILES_INTEL,TECH_FILE_MVSTOP,TECH_FILE_MVACC,TECH_FILE_PAWN,TECH_FILE_PRTORD,TECH_FILE_PROP,TECH_FILE_STOPS,TECH_FILE_UOF,TECH_FILE_VIDEO,TECH_FILE_WARR,POL_VEHPURS,POL_DEADFORC,POL_LESSLETHAL,POL_CONDUCT,POL_MAXHRS,POL_OFFDTY,POL_MENTILL,POL_HOMELESS,POL_DOMDISP,POL_JUV,POL_INCUSDTH,POL_RACPROF,POL_COMPL,POL_STRPSRCH,POL_TERROR,POL_ACTSHOOT,POL_STFRSK,POL_FOOT,POL_MVSTOP,POL_MSCOND,POL_PRISTRP,POL_MASSDEM,POL_REPUOF,POL_BWC,POL_SOCMED,POL_CULTAW,POL_INV_INJRY,POL_INV_DTH,POL_INV_ICD,POL_INV_DCHG_GUN,POL_CCRB,POL_CCRB_SUBPWR,POL_COMP_EXTINV,ISSU_ADDR_BIAS,ISSU_ADDR_BOMB,ISSU_ADDR_CHILD,ISSU_ADDR_CRMPREV,ISSU_ADDR_CP,ISSU_ADDR_CRMANL,ISSU_ADDR_CYBER,ISSU_ADDR_DOM,ISSU_ADDR_DRUG_ED,ISSU_ADDR_DRUG_ENF,ISSU_ADDR_ENV,ISSU_ADDR_FIN,ISSU_ADDR_GUNS,ISSU_ADDR_GANG,ISSU_ADDR_HUMTRF,ISSU_ADDR_DUI,ISSU_ADDR_IA,ISSU_ADDR_JUV,ISSU_ADDR_MISCHD,ISSU_ADDR_REPOFF,ISSU_ADDR_RESRCH,ISSU_ADDR_SCH,ISSU_ADDR_SWAT,ISSU_ADDR_TERROR,ISSU_ADDR_VIC,FINALWGT,NEW_TOT_HIRES,NEW_TOT_SEP,FINALWGT_NTH_NTS,FLAG1,FLAG2,FLAG3,FLAG4,FLAG5,FLAG6,FLAG7
"643119","PLEASANT VALLEY POLICE DEPARTMENT","PLEASANT VALLEY","64068","MO","CLAY",29047,"MO0240900",3067,8,1,104,10,10,0,0,5,15,4,0,4,8,7,0,0,0,4,0,0,0,0,2,8,7,1,0,0,0,0,,,,,,,,,0,0,0,0,5,0,0,0,721233.00,,0,7,1,6,30,0,,4,,2,1,600,480,24,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,0,,0,2,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,0,0,0,0,3,3,0,3,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,2,0,2,3,,3,14171,1,1586,1,1,3,3,3,3,3,3,3,3,"",,3,3,3,3,1,2,1,2,2,3,7,0,2,2,2,1,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,"",,2,2,2,1,1,1,1,2,1,,1,2,1,,,"",,,,,2,2,2,1,2,1,,1,2,2,1,,,,,"",,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,"",,2,2,2,2,2,0,0,4,0,0,0,,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,4,"",1,2,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,3,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,,,3,3,2,3,3,3,3,3,4,3,2,3,3,4,4,3,2,3,3,3,3,4,4,4,4,6.978165938865,2,3,7.347126436782,0,0,0,0,0,0,0
"643122","POPLAR BLUFF POLICE DEPARTMENT","POPLAR BLUFF","63930","MO","BUTLER",29023,"MO0120200",17233,7,1,103,49,48,0,0,13,61,0,0,1,1,25,0,5,0,3,0,0,0,1,5,42,32,10,0,0,1,0,,,,,,,,,1,0,0,0,9,0,0,4,4838582.00,1,0,1,1,12,31,19383,,4,,2,2,480,540,24,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,0,,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,46,2,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,1,1,1,7,1,0,0,0,0,0,0,8,8,0,8,7,0,0,0,0,0,0,0,7,6,1,7,1,,1,100788,,25425,,1,3,1,3,3,3,3,3,3,"",,3,3,3,3,1,1,2,2,,2,0,0,1,2,1,2,1,2,"",,2,2,2,2,2,1,1,,,,,,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,"",,2,2,2,1,1,1,1,1,1,1,1,2,1,2,,"",,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,"",,,,,,1,1,1,1,1,1,1,2,2,2,2,1,2,"",,2,2,2,2,2,0,0,0,32,0,0,,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,4,"",1,2,2,2,2,2,1,2,2,2,1,,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,,3,2,3,3,3,3,1,3,3,3,3,3,3,3,5,3,2,3,3,3,3,2,3,3,3,6.913793103448,2,2,7.225225225225,0,0,0,0,0,0,0
"643338","BROOKHAVEN POLICE DEPARTMENT","BROOKHAVEN","39601","MS","LINCOLN",28085,"MS0430100",12359,7,1,103,37,36,0,0,0,36,1,0,8,9,37,37,2,0,0,0,0,0,0,1,37,34,3,0,0,1,0,0,0,,,0,0,0,0,0,0,,,8,0,0,0,2907050.00,,0,10,1,9,30,0,,4,,2,1,480,480,24,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,2,2,0,2,6,1,0,0,0,0,0,0,7,5,2,7,17,14,0,0,0,0,0,0,31,1,2,0,0,0,0,0,0,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,16450,,16450,,1,3,1,3,3,3,3,3,3,"",,3,3,3,3,1,1,1,2,1,1,34,34,2,2,2,2,2,2,"",,2,2,2,2,2,,,2,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,1,2,"",,2,2,2,,,,,,1,1,,,,,,"",,,,,,,,,,1,1,,,,,,,,,"",,,,,,1,1,1,1,1,1,2,1,2,2,2,2,2,"",,2,2,2,2,2,0,0,12,37,0,0,1,,,,,,,2,1,2,2,2,2,2,2,2,2,1,"",2,2,2,2,2,2,2,2,1,2,2,1,,,,,,,,,2,1,1,,1,1,2,2,2,1,1,2,2,1,1,1,2,1,3,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,,,3,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,6.913793103448,2,7,7.225225225225,0,0,0,0,0,0,0
"643505","MARSHALL COUNTY SHERIFF'S DEPARTMENT","HOLLY SPRINGS","38634","MS","",28093,"MS0470000",35801,6,2,203,28,28,0,18,8,54,5,1,0,6,20,0,0,0,0,0,0,0,0,2,27,18,9,0,18,1,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4098086.00,,0,10,1,9,30,0,1,4,,2,1,480,0,0,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,2,1,1,2,1,2,0,0,0,0,0,0,3,3,0,3,28,8,0,0,0,0,0,0,36,1,10,0,0,0,0,0,0,11,1,1,7,4,0,0,0,0,0,0,11,10,1,11,1,0,0,0,0,0,0,0,1,1,0,1,3,3,3,3500,1,2400,1,1,3,3,3,3,3,3,3,3,"",,3,3,3,3,2,2,2,2,3,3,0,0,2,2,1,2,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,,,,1,2,1,2,1,2,"",,2,2,2,1,1,1,1,,1,,,1,1,,,"",,,,,1,1,1,1,,1,,,1,1,1,,1,1,,"",,,,,,1,1,1,1,1,1,1,1,2,2,2,2,2,"",,2,2,2,2,2,12,0,0,0,0,0,1,,,,,,,2,2,2,2,2,1,2,1,1,2,4,"",1,2,2,2,2,2,1,2,2,2,1,,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,,,3,3,2,3,3,2,3,2,2,2,3,3,2,3,3,3,2,2,2,3,3,2,2,3,3,7.392405063291,2,3,7.891891891892,0,0,0,0,0,0,0
"643532","MISSISSIPPI HIGHWAY PATROL","JACKSON","39205","MS","",28049,"MSMHP0000",2988726,1,3,301,1086,497,0,0,374,871,0,0,0,0,497,0,0,0,0,0,0,0,0,198,299,0,0,0,0,0,0,,,,,,,,,68,266,0,0,40,0,0,0,112416152.00,,0,7,1,6,30,513049,,4,,2,1,1390,513,30,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,0,,0,1,0,1,0,0,0,0,0,2,2,0,2,6,9,0,0,0,0,0,0,15,15,0,15,307,177,1,1,2,0,0,0,488,7,2,0,0,0,0,0,0,9,1,1,56,24,0,0,0,0,0,0,80,76,4,80,78,41,0,0,0,0,0,0,119,116,3,119,3,,3,0,,0,,1,2,3,3,3,3,2,3,3,"",,3,3,3,3,2,2,1,2,3,3,,,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,,,,1,2,1,2,1,2,"",1,2,1,2,1,1,1,,,1,2,2,2,2,,,"",,,,,1,1,1,1,1,1,1,1,1,1,1,,,1,,"",,,,,,,,1,1,1,1,1,1,1,2,1,2,2,"",,2,2,2,2,2,30,0,320,0,0,0,,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,"",1,2,1,2,2,2,1,2,1,1,1,,,,,,,,,,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,,,5,2,3,4,4,3,3,5,5,5,5,3,3,4,2,2,1,5,2,5,5,5,1,1,1,1.000000000000,2,15,1.113636363636,0,0,0,0,0,0,0
"643657","TIPPAH COUNTY SHERIFF'S DEPARTMENT","RIPLEY","38663","MS","TIPPAH",28139,"MS0700000",22190,7,2,205,13,13,0,8,6,27,6,3,1,10,6,0,2,0,7,0,0,0,0,2,10,7,3,0,1,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,937551.00,,0,10,1,10,1,42000,,4,,1,1,480,0,40,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6281,,5219,,1,3,2,3,3,3,2,3,3,"",1,2,3,3,3,1,2,2,2,3,3,0,0,2,2,1,2,2,1,"Triad",3,2,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,"",,2,2,2,1,1,1,2,1,1,,2,,2,,,"",,,,,1,1,1,1,2,1,,1,,2,1,,2,1,,"",,,,,,2,1,1,1,1,1,2,1,2,2,2,2,2,"",,2,2,2,2,2,1,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,"",1,2,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,4,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,,,5,5,3,3,5,3,2,2,2,1,5,3,3,5,3,3,3,3,3,3,3,2,3,5,3,7.666666666667,2,0,8.265625000000,0,0,0,0,0,0,0
"643707","BEAVERHEAD COUNTY SHERIFF'S OFFICE","DILLON","59725","MT","BEAVERHEAD",30001,"MT0010000",9401,8,2,205,7,7,0,5,6,18,1,0,0,1,7,0,0,0,0,0,4,0,3,2,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1528456.00,,0,7,1,6,30,3000,1,4,,2,1,480,120,20,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,6,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,3,3,6704,,3000,1,1,2,2,2,3,3,2,2,3,"",,3,3,3,3,2,2,2,2,3,3,0,2,1,2,1,2,1,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,"",,2,2,2,1,1,1,1,1,1,2,1,2,1,,,"",,,,,1,1,1,1,1,1,1,1,1,2,1,,2,1,,"",,,,,,1,1,1,1,2,1,2,1,2,1,1,2,2,"",,2,2,2,2,2,0,0,6,12,0,0,,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,4,"",1,2,2,2,2,2,1,2,2,2,1,1,,,,,,,,,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,,,3,3,3,3,3,4,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,7.666666666667,2,2,8.265625000000,0,0,0,0,0,0,0
"643730","COLUMBUS POLICE DEPARTMENT","COLUMBUS","59019","MT","STILLWATER",30095,"MT0480100",2028,9,1,105,5,5,0,0,1,6,0,0,1,1,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,400000.00,,0,7,1,6,30,0,,4,,2,1,480,240,20,1,1,1,1,,1,1,2,1,2,2,2,2,2,,1,1,1,0,,0,2,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,,1,2327,,2310,1,1,3,2,3,3,3,3,3,3,"",,3,3,3,3,,2,2,2,3,3,,,1,2,1,2,2,2,"",,2,2,2,2,2,2,1,,,,,,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,"",,2,2,2,1,1,1,,1,1,,1,,1,,,"",,,,,1,1,1,,2,1,,1,,1,1,,1,1,,"",,,,,,1,1,1,2,2,2,2,2,2,2,2,2,2,"",,2,2,2,2,2,0,0,4,5,0,0,1,,,,,,,2,1,2,2,2,2,2,2,1,2,2,"",2,2,,2,2,2,2,2,2,2,2,1,,,,,,,,,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,4,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,,2,2,2,2,2,,,5,4,3,4,,3,3,3,2,3,5,3,5,5,5,3,3,3,3,3,3,3,5,5,3,7.304746110716,2,1,7.607533514269,0,0,0,0,0,0,0
"643775","HILL COUNTY SHERIFF'S OFFICE","HAVRE","59501","MT","HILL",30041,"MT0210000",16542,7,2,204,12,12,0,0,17,29,0,14,0,14,8,0,0,0,14,0,0,0,0,2,8,8,0,0,1,0,1,,,,,,,,,0,0,0,0,6,11,0,0,1201326.00,,0,7,1,6,30,0,,4,,2,1,480,400,20,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,0,,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,1,0,0,0,0,1,1,0,1,1,,1,8000,1,2000,1,1,3,2,3,3,3,3,3,3,"",,3,3,3,3,2,2,2,2,2,3,0,0,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,"",,2,2,2,1,,,,1,1,1,1,,1,,,"",,,,,1,,,,2,1,1,1,,1,1,,2,1,,"",,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,"",,2,2,2,2,2,0,0,2,0,0,0,1,,,,,,,2,2,2,2,2,2,2,2,2,2,6,"",2,2,2,2,2,2,2,2,2,2,2,1,,,,,,,,,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8.811320754717,2,0,9.156862745098,0,0,0,0,0,0,0
"643818","POWDER RIVER COUNTY SHERIFF'S OFFICE","BROADUS","59317","MT","POWDER RIVER",30075,"MT0380000",1746,9,2,206,4,4,0,0,4,8,0,0,3,3,4,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,,,,,,,,0,0,0,0,4,0,0,0,710806.00,1,0,6,30,7,1,400,1,4,,2,1,477,320,20,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,,4,1,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,3,350,1,350,1,1,3,2,3,3,3,3,3,3,"",,3,3,3,3,,2,2,2,1,2,,,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,"",,2,2,2,1,1,1,,1,1,,1,1,1,,,"",,,,,2,1,1,,2,1,,1,1,1,1,,1,1,,"",,,,,,,,1,1,2,2,2,2,2,2,2,2,2,"",,2,2,2,2,2,0,0,3,4,0,0,1,,,,,,,2,1,2,2,2,2,2,2,1,1,,"do not use any of these methods",2,2,2,2,2,2,2,2,2,2,1,1,,,,,,,,,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,4,1,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,,,5,5,3,3,3,5,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,5,5,3,9.125000000000,2,2,10.950000000000,0,0,0,0,0,0,0
